CUS_CUST_ID,SIT_SITE_ID,restriccion,flag_trusted_seller,gmv_approved,gmv_claim,cashout,ratio_gmv_claim,ratio_co,flag_low_claims,flag_low_co,flag_ok_pu,SIT_GMV_90D,CUST_ID_GMV_90D,TAMAÑO
244791471,MLC,,1,254958,15483,869,0.06,0.06,1,1,1,521710726,258399,0.0005
83390135,MCO,,1,53912,2572,0,0.05,0,1,1,1,111709499,55270,0.00049
110162,MLA,,1,729908,50392,3073,0.07,0.06,1,1,1,1491140390,736651,0.00049
148825112,MLA,,1,730914,25778,2252,0.04,0.09,1,1,1,1491140390,735348,0.00049
98721750,MCO,,1,54492,2731,29,0.05,0.01,1,1,1,111709499,55065,0.00049
52739746,MLM,,1,552855,70285,1124,0.13,0.02,1,1,1,1131185965,557239,0.00049
114179423,MLA,,1,720136,48539,3217,0.07,0.07,1,1,1,1491140390,731156,0.00049
609716481,MCO,,1,54456,3071,77,0.06,0.03,1,1,1,111709499,54765,0.00049
427164193,MCO,,1,54433,3307,0,0.06,0,1,1,1,111709499,54642,0.00049
172734554,MCO,,1,54151,2267,16,0.04,0.01,1,1,1,111709499,54520,0.00049
169476992,MCO,,1,54078,3360,31,0.06,0.01,1,1,1,111709499,54454,0.00049
331577324,MLC,,1,251097,19836,853,0.08,0.04,1,1,1,521710726,254100,0.00049
328224676,MLA,,1,719710,85280,735,0.12,0.01,1,1,1,1491140390,725943,0.00049
268317904,MLA,,1,713740,31740,2605,0.04,0.08,1,1,1,1491140390,719789,0.00048
198674338,MLC,,1,249867,11199,787,0.04,0.07,1,1,1,521710726,251758,0.00048
12341781,MLC,,1,248961,22413,-65803,0.09,0.08,1,1,1,521710726,251338,0.00048
150949104,MCO,,1,52904,1515,128,0.03,0.08,1,1,1,111709499,53757,0.00048
60246795,MLA,,1,698401,49884,2121,0.07,0.04,1,1,1,1491140390,715310,0.00048
559015902,MCO,,1,51441,7690,35,0.15,0,1,1,1,111709499,53418,0.00048
143321629,MLC,,1,246154,12315,740,0.05,0.06,1,1,1,521710726,247981,0.00048
176198935,MLC,,1,241978,15464,821,0.06,0.05,1,1,1,521710726,247781,0.00047
399831288,MCO,,1,51809,904951,284,0.08,0.06,1,1,1,111709499,52329,0.00047
188425656,MLC,,1,241378,16973,610,0.07,0.04,1,1,1,521710726,244282,0.00047
439217132,MLC,,1,241299,21874,617,0.09,0.03,1,1,1,521710726,242653,0.00047
80262163,MLC,,1,239686,19507,1101,0.08,0.06,1,1,1,521710726,242484,0.00046
200462786,MLC,,1,239298,39702,875,0.17,0.02,1,1,1,521710726,241867,0.00046
78212055,MLA,,1,684938,32599,1623,0.05,0.05,1,1,1,1491140390,691125,0.00046
659517250,MCO,,1,51349,4570,135,0.09,0.03,1,1,1,111709499,51676,0.00046
156303795,MLC,,1,236892,6451,577,0.03,0.09,1,1,1,521710726,240325,0.00046
140240626,MLA,,1,679521,53616,1355,0.08,0.03,1,1,1,1491140390,686248,0.00046
140799496,MLM,,1,514326,39604,511,0.08,0.01,1,1,1,1131185965,519717,0.00046
502866276,MLC,,1,237389,12253,610,0.05,0.05,1,1,1,521710726,239264,0.00046
198056306,MCO,,1,50086,2687,111,0.05,0.04,1,1,1,111709499,51009,0.00046
259049250,MLM,,1,515445,41416,930,0.08,0.02,1,1,1,1131185965,515470,0.00046
83287354,MLA,,1,672468,57191,440,0.09,0.01,1,1,1,1491140390,679291,0.00046
34798869,MCO,,1,49289,451,0,0.01,0,1,1,1,111709499,50706,0.00045
9764930,MLC,,1,234007,14616,638,0.06,0.04,1,1,1,521710726,236650,0.00045
543077061,MLC,,1,234365,13459,602,0.06,0.04,1,1,1,521710726,236253,0.00045
61069776,MCO,,1,49831,-274387,69,0.02,0.06,1,1,1,111709499,50571,0.00045
202814213,MLC,,1,233191,10968,652,0.05,0.06,1,1,1,521710726,236113,0.00045
69236079,MLM,,1,503637,16768,-295054,0.03,0.07,1,1,1,1131185965,510598,0.00045
649965009,MLC,,1,233603,15247,848,0.07,0.06,1,1,1,521710726,235356,0.00045
219833644,MCO,,1,49338,5095,101,0.1,0.02,1,1,1,111709499,50293,0.00045
256732380,MLC,,1,232077,14653,584,0.06,0.04,1,1,1,521710726,233609,0.00045
304043571,MLC,,1,227421,14847,729,0.07,0.05,1,1,1,521710726,230560,0.00044
47004104,MLC,,1,228219,12330,1107,0.05,0.09,1,1,1,521710726,228696,0.00044
157864495,MCO,,1,48247,2566,59,0.05,0.02,1,1,1,111709499,48926,0.00044
208804498,MCO,,1,48444,2954,23,0.06,0.01,1,1,1,111709499,48842,0.00044
54206840,MLC,,1,224577,13269,229,0.06,0.02,1,1,1,521710726,227923,0.00044
127383407,MLA,,1,643131,46417,618,0.07,0.01,1,1,1,1491140390,649714,0.00044
141125463,MCO,,1,48102,797,73,0.02,0.09,1,1,1,111709499,48609,0.00044
157599732,MLC,,1,223941,9895,426,0.04,0.04,1,1,1,521710726,226519,0.00043
396781786,MCO,,1,47313,4101,203,0.09,0.05,1,1,1,111709499,48158,0.00043
185198872,MCO,,1,47372,1638,132,0.03,0.08,1,1,1,111709499,47827,0.00043
273312822,MLA,,1,629211,24432,411,0.04,0.02,1,1,1,1491140390,637215,0.00043
72142944,MCO,,1,47325,4090,104,0.09,0.03,1,1,1,111709499,47699,0.00043
199563604,MLC,,1,220382,15223,556,0.07,0.04,1,1,1,521710726,222383,0.00043
3696089,MLA,,1,627788,53354,-101111,0.08,0.03,1,1,1,1491140390,634771,0.00043
192452028,MLA,,1,627699,22877,592,0.04,0.03,1,1,1,1491140390,633248,0.00042
471839187,MLC,,1,218636,11788,733,0.05,0.06,1,1,1,521710726,221411,0.00042
275278408,MLC,,1,219474,11058,955,0.05,0.09,1,1,1,521710726,221238,0.00042
635296573,MLM,,1,472977,41581,3018,0.09,0.07,1,1,1,1131185965,477749,0.00042
193588372,MCO,,1,45877,1610,0,0.04,0,1,1,1,111709499,47173,0.00042
546421444,MCO,,1,46261,4489,409,0.1,0.09,1,1,1,111709499,47123,0.00042
215507014,MCO,,1,46108,1984,109,0.04,0.06,1,1,1,111709499,47102,0.00042
381159741,MLM,,1,469458,22092,870,0.05,0.04,1,1,1,1131185965,476590,0.00042
432501842,MLA,,1,620617,25165,1009,0.04,0.04,1,1,1,1491140390,625831,0.00042
54635332,MLC,,1,217290,16480,589,0.08,0.04,1,1,1,521710726,218364,0.00042
274793098,MLM,,1,466634,21728,1154,0.05,0.05,1,1,1,1131185965,472390,0.00042
440376751,MCO,,1,45748,1940,63,0.04,0.03,1,1,1,111709499,46572,0.00042
287078901,MCO,,1,46057,3675,98,0.08,0.03,1,1,1,111709499,46566,0.00042
188519869,MLC,,1,208368,12306,915,0.06,0.07,1,1,1,521710726,216633,0.00042
224985431,MLC,,1,215066,22717,0,0.11,0,1,1,1,521710726,216303,0.00041
155002555,MLC,,1,212587,5573,410,0.03,0.07,1,1,1,521710726,215896,0.00041
117550776,MLM,,1,462745,35573,2327,0.08,0.07,1,1,1,1131185965,467830,0.00041
267894665,MCO,,1,45262,3144,141,0.07,0.04,1,1,1,111709499,46152,0.00041
216203805,MLA,,1,610074,49874,3638,0.08,0.07,1,1,1,1491140390,615942,0.00041
57381820,MLC,,1,213333,7978,731,0.04,0.09,1,1,1,521710726,215331,0.00041
409481207,MLC,,1,212309,3912,150,0.02,0.04,1,1,1,521710726,215114,0.00041
254444211,MLC,,1,211542,9780,597,0.05,0.06,1,1,1,521710726,215002,0.00041
238505104,MCO,,1,90722,4715,79,0.05,0.02,1,1,1,111709499,46008,0.00041
133283547,MCO,,1,44855,1883,49,0.04,0.03,1,1,1,111709499,45999,0.00041
1294164,MCO,,1,45892,1304,0,0.03,0,1,1,1,111709499,45892,0.00041
336172490,MCO,,1,45440,1928,105,0.04,0.05,1,1,1,111709499,45781,0.00041
523565962,MCO,,1,45399,2163,65,0.05,0.03,1,1,1,111709499,45723,0.00041
482120050,MLC,,1,211647,2149971,698,0.04,0.09,1,1,1,521710726,213420,0.00041
281852491,MCO,,1,45523,4559,31,0.1,0.01,1,1,1,111709499,45564,0.00041
268511534,MLC,,1,210280,9392,0,0.04,0,1,1,1,521710726,212096,0.00041
458444705,MLM,,1,451799,25335,927,0.06,0.04,1,1,1,1131185965,458538,0.00041
222953576,MLC,,1,208873,21432,1769,0.1,0.08,1,1,1,521710726,210904,0.0004
204351300,MCO,,1,44603,480966,48,0.07,0.01,1,1,1,111709499,44951,0.0004
154314631,MLA,,1,592083,27616,242,0.05,0.01,1,1,1,1491140390,598855,0.0004
61740612,MLC,,1,207061,4582,417,0.02,0.09,1,1,1,521710726,209483,0.0004
312330654,MLM,,1,447799,23693,-43006,0.05,0.08,1,1,1,1131185965,453959,0.0004
123316374,MCO,,1,44444,2679,0,0.06,0,1,1,1,111709499,44643,0.0004
217895049,MCO,,1,43567,1882,94,0.04,0.05,1,1,1,111709499,44576,0.0004
517743182,MCO,,1,44074,2462,0,0.06,0,1,1,1,111709499,44494,0.0004
155397739,MCO,,1,43213,2543,0,0.06,0,1,1,1,111709499,44394,0.0004
159548496,MCO,,1,44026,1619,32,0.04,0.02,1,1,1,111709499,44376,0.0004
148156936,MLM,,1,442762,25288,1523,0.06,0.06,1,1,1,1131185965,447646,0.0004
623733920,MLC,,1,203123,15154,281,0.07,0.02,1,1,1,521710726,205215,0.00039
67018061,MCO,,1,42872,417229,91,0.07,0.03,1,1,1,111709499,43787,0.00039
32229613,MCO,,1,42676,4567,52,0.11,0.01,1,1,1,111709499,43512,0.00039
91418046,MLC,,1,197528,6070,32,0.03,0.01,1,1,1,521710726,203142,0.00039
400136757,MLC,,1,200548,11977,417,0.06,0.03,1,1,1,521710726,203101,0.00039
109394259,MCO,,1,42956,1241,67,0.03,0.05,1,1,1,111709499,43459,0.00039
294670166,MLC,,1,199541,8178,594,0.04,0.07,1,1,1,521710726,202946,0.00039
145181776,MCO,,1,42178,3031,271,0.07,0.09,1,1,1,111709499,43441,0.00039
583063102,MCO,,1,43193,1557,139,0.04,0.09,1,1,1,111709499,43427,0.00039
162257621,MLC,,1,200175,2633643,639,0.05,0.07,1,1,1,521710726,202001,0.00039
63389093,MLM,,1,431571,16022,940,0.04,0.06,1,1,1,1131185965,437627,0.00039
422308545,MLC,,1,198372,16711,381,0.08,0.02,1,1,1,521710726,201398,0.00039
163851562,MCO,,1,42504,3190,298,0.08,0.09,1,1,1,111709499,43111,0.00039
340861352,MCO,,1,41091,4984,53,0.12,0.01,1,1,1,111709499,42914,0.00038
17299941,MLC,,1,198120,29534,512,0.15,0.02,1,1,1,521710726,200391,0.00038
183067871,MLC,,1,199376,18167,850,0.09,0.05,1,1,1,521710726,200299,0.00038
305772147,MCO,,1,42187,2231,184,0.05,0.08,1,1,1,111709499,42823,0.00038
463395752,MLC,,1,198456,10629,654,0.05,0.06,1,1,1,521710726,199926,0.00038
456454185,MLC,,1,197637,8203,561,0.04,0.07,1,1,1,521710726,199147,0.00038
31508529,MCO,,1,42026,3626,19,0.09,0.01,1,1,1,111709499,42622,0.00038
172316855,MCO,,1,41929,1565,78,0.04,0.05,1,1,1,111709499,42328,0.00038
260864109,MLC,,1,193491,5384,306,0.03,0.06,1,1,1,521710726,197515,0.00038
23590272,MLC,,1,195714,15680,521,0.08,0.03,1,1,1,521710726,197042,0.00038
122302741,MCO,,1,42151,4795,327,0.11,0.07,1,1,1,111709499,42151,0.00038
161040662,MLC,,1,194862,6131,227,0.03,0.04,1,1,1,521710726,196592,0.00038
300465328,MLC,,1,194820,7339,289,0.04,0.04,1,1,1,521710726,196331,0.00038
416655233,MLC,,1,194844,5866,322,0.03,0.05,1,1,1,521710726,196239,0.00038
659524032,MLC,,1,195171,12770,984,0.07,0.08,1,1,1,521710726,196020,0.00038
418571162,MCO,,1,41503,4452,105,0.11,0.02,1,1,1,111709499,41890,0.00037
199760918,MCO,,1,40856,1331,27,0.03,0.02,1,1,1,111709499,41879,0.00037
177556124,MCO,,1,41305,681,44340,0.02,0.04,1,1,1,111709499,41643,0.00037
270098365,MLC,,1,190145,2396814,565,0.04,0.07,1,1,1,521710726,193318,0.00037
658183237,MLC,,1,190584,8364,159,0.04,0.02,1,1,1,521710726,192301,0.00037
386031366,MLC,,1,190954,9045,474,0.05,0.05,1,1,1,521710726,191922,0.00037
179103077,MLC,,1,190092,29258,542,0.15,0.02,1,1,1,521710726,191802,0.00037
553694322,MCO,,1,40919,4574,0,0.11,0,1,1,1,111709499,41049,0.00037
235767889,MCO,,1,40921,5052,48,0.12,0.01,1,1,1,111709499,41034,0.00037
331959757,MCO,,1,40820,1592,42,0.04,0.03,1,1,1,111709499,40991,0.00037
614286935,MLC,,1,190822,11938,-320104,0.06,0.09,1,1,1,521710726,191411,0.00037
258163740,MCO,,1,40216,1484,0,0.04,0,1,1,1,111709499,40952,0.00037
267223374,MCO,,1,40241,965,69,0.02,0.07,1,1,1,111709499,40915,0.00037
578077897,MLM,,1,409877,18237,772,0.04,0.04,1,1,1,1131185965,413490,0.00037
554501220,MLC,,1,188645,10912,1020,0.06,0.09,1,1,1,521710726,190530,0.00037
291831973,MLC,,1,187899,20869,493,0.11,0.02,1,1,1,521710726,190389,0.00036
203855865,MLM,,1,410725,38441,2599,0.09,0.07,1,1,1,1131185965,412701,0.00036
259243534,MLC,,1,189137,12444,688,0.07,0.06,1,1,1,521710726,190310,0.00036
397471385,MLA,,1,541671,49884,1059,0.09,0.02,1,1,1,1491140390,543909,0.00036
330434422,MLC,,1,186921,13998,535,0.07,0.04,1,1,1,521710726,190247,0.00036
264215789,MCO,,1,40284,3223,206,0.08,0.06,1,1,1,111709499,40726,0.00036
228297118,MCO,,1,40674,3235,16,0.08,0.01,1,1,1,111709499,40674,0.00036
254808136,MCO,,1,40364,5358,334,0.13,0.06,1,1,1,111709499,40672,0.00036
116598672,MCO,,1,39959,2298,186,0.06,0.08,1,1,1,111709499,40440,0.00036
557992892,MCO,,1,39796,768,28,0.02,0.04,1,1,1,111709499,40360,0.00036
304279536,MLC,,1,187235,9719,401,0.05,0.04,1,1,1,521710726,188308,0.00036
200068253,MLC,,1,185851,18850,309,0.1,0.02,1,1,1,521710726,187945,0.00036
603988846,MCO,,1,39975,3195,0,0.08,0,1,1,1,111709499,40154,0.00036
441536316,MLM,,1,401341,22042,31686,0.05,0.09,1,1,1,1131185965,406489,0.00036
3637758,MCO,,1,39895,1378,99,0.03,0.07,1,1,1,111709499,40124,0.00036
581095521,MLC,,1,182354,6618,613,0.04,0.09,1,1,1,521710726,186755,0.00036
133349181,MLC,,1,184656,2949001,675,0.05,0.07,1,1,1,521710726,186698,0.00036
54532798,MLM,,1,402066,35005,2139,0.09,0.06,1,1,1,1131185965,404443,0.00036
497485141,MLC,,1,182683,9392,544,0.05,0.06,1,1,1,521710726,186378,0.00036
190959277,MLC,,1,182594,10135,127,0.06,0.01,1,1,1,521710726,186036,0.00036
515171166,MLM,,1,399167,27256,-16009,0.07,0.07,1,1,1,1131185965,403199,0.00036
51723829,MCO,,1,39500,5626,60,0.14,0.01,1,1,1,111709499,39800,0.00036
171267340,MLM,,1,399079,36136,1182,0.09,0.03,1,1,1,1131185965,402308,0.00036
382054864,MCO,,1,39269,1369,0,0.03,0,1,1,1,111709499,39665,0.00036
467864134,MCO,,1,39028,4003,251,0.1,0.06,1,1,1,111709499,39467,0.00035
31924970,MLC,,1,181114,12483,315,0.07,0.03,1,1,1,521710726,183371,0.00035
484385371,MCO,,1,39097,980,0,0.03,0,1,1,1,111709499,39248,0.00035
205639828,MLC,,1,181710,8680,340,0.05,0.04,1,1,1,521710726,183038,0.00035
23079188,MLC,,1,179304,8033,236,0.04,0.03,1,1,1,521710726,182881,0.00035
84605828,MLM,,1,391537,24141,1905,0.06,0.08,1,1,1,1131185965,396054,0.00035
628367081,MLM,,1,384245,35360,-273657,0.09,0.03,1,1,1,1131185965,395857,0.00035
257033726,MLC,,1,181607,10827,911,0.06,0.08,1,1,1,521710726,182569,0.00035
183074533,MLA,,1,517571,20814,1165,0.04,0.06,1,1,1,1491140390,520544,0.00035
285468396,MCO,,1,37193,1677,0,0.05,0,1,1,1,111709499,38846,0.00035
246097911,MLC,,1,179300,4552,196,0.03,0.04,1,1,1,521710726,181124,0.00035
90965117,MLC,,1,178921,4445,196,0.02,0.04,1,1,1,521710726,181022,0.00035
216387302,MLM,,1,388143,17862,892,0.05,0.05,1,1,1,1131185965,392489,0.00035
384154865,MLC,,1,178858,7328,336,0.04,0.05,1,1,1,521710726,181006,0.00035
550380695,MLC,,1,178611,13034,462,0.07,0.04,1,1,1,521710726,180467,0.00035
398783193,MCO,,1,38397,2700,20,0.07,0.01,1,1,1,111709499,38626,0.00035
269727574,MLC,,1,179582,6357,310,0.04,0.05,1,1,1,521710726,180136,0.00035
469616739,MCO,,1,38059,3044,239,0.08,0.08,1,1,1,111709499,38522,0.00034
379735943,MLC,,1,177206,9884,434,0.06,0.04,1,1,1,521710726,179471,0.00034
388449772,MCO,,1,37878,1578,141,0.04,0.09,1,1,1,111709499,38355,0.00034
517697091,MCO,,1,37586,5218,228,0.14,0.04,1,1,1,111709499,38313,0.00034
203900967,MLC,,1,177663,6947,536,0.04,0.08,1,1,1,521710726,178665,0.00034
614773839,MLC,,1,177995,13722,708,0.08,0.05,1,1,1,521710726,177995,0.00034
498763990,MLC,,1,175371,18770,454,0.11,0.02,1,1,1,521710726,177776,0.00034
330535269,MLC,,1,174574,9823,834,0.06,0.08,1,1,1,521710726,177170,0.00034
170147922,MCO,,1,37299,27881,3,0.05,0,1,1,1,111709499,37724,0.00034
316858926,MCO,,1,37568,666,0,0.02,0,1,1,1,111709499,37641,0.00034
73706348,MCO,,1,37208,2152,118,0.06,0.05,1,1,1,111709499,37582,0.00034
305407488,MLC,,1,172652,15062,687,0.09,0.05,1,1,1,521710726,175346,0.00034
556025257,MLC,,1,173474,10341,483,0.06,0.05,1,1,1,521710726,175125,0.00034
22672010,MCO,,1,36989,1452,109,0.04,0.08,1,1,1,111709499,37416,0.00033
265896164,MLC,,1,173108,20341,1090,0.12,0.05,1,1,1,521710726,174604,0.00033
85622985,MCO,,1,36754,3216,81,0.09,0.03,1,1,1,111709499,37366,0.00033
178166103,MCO,,1,36777,1977,44434,0.05,0.01,1,1,1,111709499,37340,0.00033
355980869,MLC,,1,172212,251898,204,0.02,0.08,1,1,1,521710726,174261,0.00033
160435161,MLC,,1,172845,8647,756,0.05,0.09,1,1,1,521710726,174132,0.00033
638371088,MLC,,1,172644,13295,613,0.08,0.05,1,1,1,521710726,173894,0.00033
208729487,MCO,,1,36567,1247,53,0.03,0.04,1,1,1,111709499,37188,0.00033
579081525,MCO,,1,36832,1227,0,0.03,0,1,1,1,111709499,37180,0.00033
479000774,MLM,,1,368641,27888,2105,0.08,0.08,1,1,1,1131185965,375080,0.00033
556286958,MLC,,1,171861,7836,487,0.05,0.06,1,1,1,521710726,172728,0.00033
56012756,MLC,,1,170897,4306,329,0.03,0.08,1,1,1,521710726,172667,0.00033
529097123,MCO,,1,36364,3461,19,0.1,0.01,1,1,1,111709499,36909,0.00033
252382488,MLC,,1,171480,14945,899,0.09,0.06,1,1,1,521710726,172347,0.00033
172136695,MLC,,1,169058,16439,429,0.1,0.03,1,1,1,521710726,171813,0.00033
20081454,MCO,,1,36364,2332,11,0.06,0,1,1,1,111709499,36680,0.00033
132406771,MCO,,1,36072,2097,143,0.06,0.07,1,1,1,111709499,36599,0.00033
91061472,MCO,,1,36113,2906,148,0.08,0.05,1,1,1,111709499,36529,0.00033
651964590,MLC,,1,169789,6979,257,0.04,0.04,1,1,1,521710726,170396,0.00033
158024215,MCO,,1,36449,2763,0,0.08,0,1,1,1,111709499,36479,0.00033
267637816,MLM,,1,365258,24465,1899,0.07,0.08,1,1,1,1131185965,367784,0.00033
173798502,MLC,,1,167070,9667,472,0.06,0.05,1,1,1,521710726,168398,0.00032
480520521,MLC,,1,166887,15414,699,0.09,0.05,1,1,1,521710726,167900,0.00032
194483978,MLC,,1,163788,1279719,103,0.03,0.02,1,1,1,521710726,166895,0.00032
615434104,MLM,,1,355514,30601,1112,0.09,0.04,1,1,1,1131185965,361764,0.00032
492751534,MCO,,1,34996,1674,136,0.05,0.08,1,1,1,111709499,35520,0.00032
40980943,MLC,,1,163015,12983,617,0.08,0.05,1,1,1,521710726,165580,0.00032
262534542,MCO,,1,35112,561,32,0.02,0.06,1,1,1,111709499,35439,0.00032
415446870,MCO,,1,35141,1200,23,0.03,0.02,1,1,1,111709499,35361,0.00032
358527010,MLC,,1,163545,9777,431,0.06,0.04,1,1,1,521710726,164833,0.00032
154541799,MCO,,1,34975,981,61,0.03,0.06,1,1,1,111709499,35294,0.00032
161356682,MCO,,1,34796,2797,128,0.08,0.05,1,1,1,111709499,35184,0.00031
560449494,MLM,,1,351973,16311,849,0.05,0.05,1,1,1,1131185965,355948,0.00031
56112226,MCO,,1,34906,1277,0,0.04,0,1,1,1,111709499,35145,0.00031
144908167,MLC,,1,161623,19094,1105,0.12,0.06,1,1,1,521710726,164032,0.00031
443154107,MCO,,1,34725,-37405,88,0.05,0.05,1,1,1,111709499,35024,0.00031
97637240,MCO,,1,34592,1180,51,0.03,0.04,1,1,1,111709499,34979,0.00031
30047309,MCO,,1,34694,1997,67,0.06,0.03,1,1,1,111709499,34939,0.00031
531298580,MCO,,1,34310,3272,306,0.1,0.09,1,1,1,111709499,34815,0.00031
212239616,MLC,,1,159672,22636,1255,0.14,0.06,1,1,1,521710726,162438,0.00031
23804905,MCO,,1,34355,44287,167,0.06,0.08,1,1,1,111709499,34734,0.00031
179571773,MLC,,1,161950,8891,539,0.05,0.06,1,1,1,521710726,161950,0.00031
14537957,MLC,,1,159692,12177,805,0.08,0.07,1,1,1,521710726,161540,0.00031
200773294,MCO,,1,33717,3324,0,0.1,0,1,1,1,111709499,34552,0.00031
267114299,MCO,,1,33910,1080,21,0.03,0.02,1,1,1,111709499,34454,0.00031
181249463,MLC,,1,158748,9765,584,0.06,0.06,1,1,1,521710726,160791,0.00031
315282292,MLC,,1,158214,7187,259,0.05,0.04,1,1,1,521710726,160774,0.00031
52401590,MCO,,1,34116,2001,50,0.06,0.02,1,1,1,111709499,34353,0.00031
606068005,MCO,,1,33813,-211748,71,0.04,0.05,1,1,1,111709499,34293,0.00031
242072381,MCO,,1,34052,865,22,0.03,0.03,1,1,1,111709499,34245,0.00031
39479608,MLC,,1,159281,14431,555,0.09,0.04,1,1,1,521710726,159858,0.00031
270750449,MLM,,1,342060,20878,1646,0.06,0.08,1,1,1,1131185965,345708,0.00031
127204010,MLC,,1,156746,2617,162,0.02,0.06,1,1,1,521710726,159164,0.00031
50241406,MCO,,1,33736,878,67,0.03,0.08,1,1,1,111709499,34037,0.0003
17331695,MLM,,1,340804,36985,1293,0.11,0.03,1,1,1,1131185965,344619,0.0003
218598698,MLC,,1,156869,456555,253,0.02,0.08,1,1,1,521710726,158800,0.0003
313539987,MCO,,1,33580,1409,81,0.04,0.06,1,1,1,111709499,33966,0.0003
475238888,MLC,,1,157049,7488,226,0.05,0.03,1,1,1,521710726,158154,0.0003
170167553,MLM,,1,341273,14861,411,0.04,0.03,1,1,1,1131185965,342848,0.0003
304285071,MLC,,1,153909,545004,0,0.02,0,1,1,1,521710726,157444,0.0003
359173055,MLC,,1,155594,7240,684,0.05,0.09,1,1,1,521710726,157345,0.0003
307528165,MLC,,1,155788,8797,583,0.06,0.07,1,1,1,521710726,157321,0.0003
287518954,MCO,,1,33098,1221,55,0.04,0.04,1,1,1,111709499,33675,0.0003
411471464,MLC,,1,155812,1952314,632,0.05,0.09,1,1,1,521710726,157094,0.0003
600376736,MLC,,1,155503,14218,889,0.09,0.06,1,1,1,521710726,156905,0.0003
203351652,MCO,,1,32443,1252,0,0.04,0,1,1,1,111709499,33548,0.0003
439553044,MLC,,1,154412,5084,353,0.03,0.07,1,1,1,521710726,156630,0.0003
97575276,MLC,,1,155764,18106,473,0.12,0.03,1,1,1,521710726,156504,0.0003
316502817,MLM,,1,332960,19813,1512,0.06,0.08,1,1,1,1131185965,338989,0.0003
357640811,MLC,,1,154229,6895,292,0.04,0.04,1,1,1,521710726,156322,0.0003
153486152,MLM,,1,337260,44558,17046,0.13,0.04,1,1,1,1131185965,338873,0.0003
488004387,MLC,,1,153079,1709,93,0.01,0.05,1,1,1,521710726,156021,0.0003
536144812,MCO,,1,33140,1210,26,0.04,0.02,1,1,1,111709499,33345,0.0003
241853977,MLC,,1,153492,1138797,392,0.03,0.08,1,1,1,521710726,155059,0.0003
379657307,MCO,,1,32954,1938,140,0.06,0.07,1,1,1,111709499,33169,0.0003
23096080,MLM,,1,330191,52255,1180,0.16,0.02,1,1,1,1131185965,335194,0.0003
324037949,MCO,,1,33005,3194,0,0.1,0,1,1,1,111709499,33051,0.0003
543337229,MLM,,1,324665,40630,485,0.13,0.01,1,1,1,1131185965,334543,0.0003
304831893,MCO,,1,32460,3029,208,0.09,0.07,1,1,1,111709499,33034,0.0003
101406904,MLC,,1,152790,12013,0,0.08,0,1,1,1,521710726,154114,0.0003
431648653,MCO,,1,32521,977,30,0.03,0.03,1,1,1,111709499,32849,0.00029
256980840,MLM,,1,327794,33721,1487,0.1,0.04,1,1,1,1131185965,332453,0.00029
263257745,MLC,,1,152090,4331,283,0.03,0.07,1,1,1,521710726,153320,0.00029
538998894,MLC,,1,151345,5459,461,0.04,0.08,1,1,1,521710726,152958,0.00029
104449939,MLM,,1,327156,30550,1115,0.09,0.04,1,1,1,1131185965,331356,0.00029
93797920,MCO,,1,28994,-15644,37,0.06,0.02,1,1,1,111709499,32721,0.00029
571852828,MCO,,1,32415,2134,52,0.07,0.02,1,1,1,111709499,32665,0.00029
192498345,MLC,,1,146327,7132,330,0.05,0.05,1,1,1,521710726,152491,0.00029
72694044,MCO,,1,32430,1695,154,0.05,0.09,1,1,1,111709499,32646,0.00029
5706387,MLM,,1,325382,21205,373,0.07,0.02,1,1,1,1131185965,330382,0.00029
70087856,MCO,,1,32289,1639,107,0.05,0.07,1,1,1,111709499,32568,0.00029
414112680,MLM,,1,325184,11413,829,0.04,0.07,1,1,1,1131185965,328746,0.00029
151872457,MLM,,1,322752,22872,931,0.07,0.04,1,1,1,1131185965,328197,0.00029
52271626,MLC,,1,150175,9967,413,0.07,0.04,1,1,1,521710726,151256,0.00029
118755799,MCO,,1,32364,1410,118,0.04,0.08,1,1,1,111709499,32364,0.00029
160819058,MLC,,1,148793,16974,683,0.11,0.04,1,1,1,521710726,150374,0.00029
57240675,MLC,,1,149399,6241,536,0.04,0.09,1,1,1,521710726,150348,0.00029
102033291,MLC,,1,148585,3774,284,0.03,0.08,1,1,1,521710726,150238,0.00029
87806673,MCO,,1,31554,758,15,0.02,0.02,1,1,1,111709499,32047,0.00029
499051551,MLM,,1,323064,13528,540,0.04,0.04,1,1,1,1131185965,324319,0.00029
